id,popularity,budget,revenue,original_title,genres,vote_count,vote_average,release_year
21448,0.624372,0,0,Mickey's Magical Christmas: Snowed in at the House of Mouse,Animation|Family|Comedy,28,6.4,2001
5852,0.612923,53000000,29700000,Angel Eyes,Drama|Romance|Thriller,51,5.6,2001
11457,0.605248,18000000,0,Life as a House,Drama,60,7.0,2001
6440,0.605017,0,0,The Shipping News,Drama|Romance,48,6.3,2001
11313,0.589432,31000000,24185781,Hearts in Atlantis,Drama|Mystery,60,6.3,2001
1548,0.580121,0,0,Ghost World,Comedy|Drama,204,6.9,2001
2176,0.578314999999999,30000000,23619609,The Glass House,Drama|Thriller,108,5.3,2001
2749,0.572909,60000000,56359980,15 Minutes,Action|Crime|Thriller,84,5.7,2001
11065,0.56968,0,16017403,O,Drama|Romance|Thriller,37,5.8,2001
20857,0.5658770000000001,32000000,40222729,Hardball,Comedy|Romance,62,6.4,2001
9397,0.561179,80000000,98376292,Evolution,Action|Comedy|Science Fiction,362,5.4,2001
10050,0.560135,10000000,0,Get Over It,Comedy|Romance,39,5.6,2001
10833,0.555793,35000000,0,Heartbreakers,Crime|Comedy|Romance,144,5.6,2001
8489,0.554186,107000000,87713825,Ali,Drama,253,6.7,2001
331214,0.537593,0,125000000,Band of Brothers,Action|Drama|War,313,8.0,2001
10972,0.5307029999999989,1500000,373967,Session 9,Horror|Mystery,94,6.0,2001
11371,0.526992,68000000,71069884,The Score,Action|Crime|Thriller,217,6.6,2001
1365,0.522846,4000000,44909486,Monster's Ball,Drama|Romance,107,6.4,2001
10956,0.521071,17700000,30987695,Joe Dirt,Mystery|Adventure|Comedy|Romance|Drama,122,5.5,2001
25587,0.51549,0,0,The Land Before Time VIII: The Big Freeze,Adventure|Animation|Family,15,6.1,2001
10877,0.510452,50000000,79958599,Exit Wounds,Action|Crime|Thriller,52,5.0,2001
2575,0.5098779999999989,21000000,28008462,The Tailor of Panama,Drama|Thriller,45,5.7,2001
1921,0.49961099999999997,40000000,65754228,Sweet November,Drama|Romance,157,6.5,2001
8386,0.499301,12000000,31155435,How High,Comedy,126,6.5,2001
16300,0.49354799999999893,0,0,Down to Earth,Fantasy|Comedy|Science Fiction|Romance,51,4.7,2001
10646,0.493288,11000000,23430766,Tomcats,Comedy|Romance,37,4.8,2001
6007,0.478397,0,0,Elling,Comedy|Drama,27,6.6,2001
11086,0.472538,72000000,37317558,The Majestic,Drama|Romance,82,6.5,2001
12138,0.471789,62000000,18720175,3000 Miles to Graceland,Action|Adventure|Comedy|Thriller|Crime,85,5.4,2001
15024,0.467592,0,0,The Mists of Avalon,Drama|Fantasy,23,6.0,2001
23949,0.467091,100000,490475,Tape,Drama,28,6.6,2001
28635,0.45533500000000005,0,0,Wishmaster 3: Beyond the Gates of Hell,Horror,15,4.1,2001
14034,0.45507200000000003,45000000,0,What's the Worst That Could Happen?,Action|Comedy,31,5.1,2001
14752,0.453846,2079000,4099000,Dil Chahta Hai,Drama|Romance,32,7.3,2001
10016,0.451722,28000000,14010832,Ghosts of Mars,Action|Horror|Science Fiction,135,4.6,2001
10878,0.447612,22000000,19351569,Saving Silverman,Comedy|Romance|Crime,75,5.2,2001
2779,0.446532,0,0,The Curse of the Jade Scorpion,Comedy|Crime|Mystery|Romance|Thriller,77,6.1,2001
11091,0.44392299999999996,48000000,35743308,Riding in Cars with Boys,Comedy|Drama|Romance,54,6.4,2001
10706,0.4396,10000000,0,Mimic 2,Horror|Science Fiction|Thriller,19,4.5,2001
12610,0.439101,75000000,13596911,Osmosis Jones,Adventure|Animation|Action|Comedy|Family,128,5.6,2001
10778,0.438395,0,0,The Man Who Wasn't There,Crime|Drama,153,7.1,2001
10796,0.427875,49000000,0,The One,Action|Science Fiction|Thriller,259,5.5,2001
9104,0.427146,15000000,0,Buffalo Soldiers,Drama|Comedy|War|Crime|Thriller,45,6.6,2001
24940,0.42129300000000003,14000000,10424470,Head Over Heels,Comedy|Romance,43,5.3,2001
10491,0.41476499999999994,0,15705007,Enigma,Mystery|Drama|Thriller|Romance|War,41,5.9,2001
9799,0.414311,38000000,207283925,The Fast and the Furious,Action|Crime|Thriller,2505,6.4,2001
441,0.40848,6000000,705308,Human Nature,Drama|Comedy,30,5.7,2001
9816,0.405522,13000000,91038276,Save the Last Dance,Drama|Family|Romance|Music,194,6.4,2001
19076,0.403778,0,0,The Affair of the Necklace,Drama|History,12,5.3,2001
9517,0.400459,0,480811,Bully,Crime|Drama,52,6.3,2001
59940,0.390268,0,0,Zebra Lounge,Thriller,10,4.0,2001
1999,0.390152,1700000,0,In the Bedroom,Drama|Thriller,33,5.6,2001
10054,0.386262,35000000,147934180,Spy Kids,Action|Comedy|Family|Adventure,467,5.5,2001
5955,0.38279,35000000,29400000,The Pledge,Crime|Drama|Mystery|Thriller,84,6.1,2001
13403,0.382563,0,0,Hedwig and the Angry Inch,Comedy|Music,43,7.2,2001
9991,0.381873,0,0,Mean Machine,Comedy|Drama,80,6.1,2001
3172,0.381751,75000000,67631903,Bandits,Action|Comedy|Crime|Romance,173,6.1,2001
11090,0.380227,22000000,84772742,The Animal,Action|Comedy,145,4.5,2001
7501,0.37985599999999997,15000000,12000000,Knockaround Guys,Crime|Thriller,46,5.7,2001
14543,0.363073,0,0,The Matrix Revisited,Documentary,44,6.5,2001
56715,0.356425,0,0,Just Visiting,Comedy|Fantasy|Science Fiction,95,4.7,2001
10691,0.541416,13000000,16929123,Crazy/Beautiful,Drama|Romance,57,6.6,2001
16229,0.35272600000000004,0,0,Prozac Nation,Drama,36,6.0,2001
28171,0.350862,0,0,Safar e Ghandehar,Drama|Foreign,11,4.5,2001
10477,0.20867,94000000,54744738,Driven,Action,90,4.8,2001
14369,0.348262,24000000,14782676,Out Cold,Comedy,28,6.1,2001
11845,0.362592,0,0,Intimacy,Romance|Drama,15,6.5,2001
27601,0.333096,500000,0,Citizen Toxie: The Toxic Avenger IV,Comedy|Horror,11,6.3,2001
5764,0.318067,0,0,Princess of Thieves,Action|Family|Adventure|Romance|TV Movie,27,5.7,2001
13496,0.328665,35000000,13678913,American Outlaws,Action|Western,26,5.8,2001
9740,0.324227,87000000,351692268,Hannibal,Crime|Drama|Thriller|Horror,772,6.3,2001
11456,0.323191,75000000,54249294,Domestic Disturbance,Mystery|Thriller|Crime,50,5.4,2001
14782,0.32185199999999997,0,0,The Unsaid,Thriller,14,6.5,2001
2084,0.318495,13000000,0,Birthday Girl,Comedy|Crime|Thriller,51,6.1,2001
19405,0.501163,10000000,44460850,Recess: School's Out,Animation|Comedy|Family,42,6.5,2001
26290,0.300784,0,0,Me Without You,Drama,10,7.0,2001
4965,0.300216,40000000,0,Impostor,Action|Science Fiction|Thriller,54,5.9,2001
32577,0.298712,0,0,The Parole Officer,Action|Comedy|Foreign,18,5.6,2001
20755,0.29335700000000003,0,0,Air Bud 3: World Pup,Comedy|Drama|Family,18,4.7,2001
9523,0.293121,0,0,Lantana,Crime|Drama|Mystery|Thriller,19,6.2,2001
21597,0.286107,1500000,0,Elvira's Haunted Hills,Comedy|Horror,10,5.6,2001
13503,0.283553,0,0,Texas Rangers,Action|Adventure|Drama|Western,10,5.6,2001
51532,0.282381,0,0,Prince Charming,Adventure|Fantasy|Comedy|Science Fiction|Romance,10,5.4,2001
12660,0.278317,0,741394,Charlotte Gray,Drama|History|Romance|War,14,5.4,2001
24478,0.457617,0,0,Beethoven's 4th,Comedy|Family,27,4.4,2001
26602,0.299969,34000000,19693891,Summer Catch,Drama|Comedy|Romance,35,4.8,2001
2171,0.274314,5000000,295206,Wet Hot American Summer,Comedy,163,6.5,2001
10984,0.274027,0,0,Valentine,Horror|Thriller,51,4.9,2001
31002,0.27279000000000003,7000000,0,Ticker,Action|Adventure|Crime|Thriller,13,3.6,2001
11088,0.272619,35000000,0,Heist,Action|Crime|Drama|Thriller,62,6.5,2001
6935,0.27256199999999997,0,0,Yamakasi - Les samouraÃ¯s des temps modernes,Action|Crime|Drama,82,5.9,2001
38975,0.271443,0,0,Jack and the Beanstalk: The Real Story,Adventure|Drama|Fantasy,11,6.0,2001
4012,0.353327,1500000,416925,The Believer,Drama,78,6.8,2001
34549,0.269944,12000000,17292381,Max Keeble's Big Move,Comedy|Family|Fantasy|Science Fiction,18,5.3,2001
23685,0.263042,75000000,5409517,Monkeybone,Adventure|Fantasy|Animation|Action|Comedy,37,4.0,2001
39180,0.258176,0,0,See Spot Run,Action|Comedy|Family,26,4.8,2001
16550,0.257859,0,0,Storytelling,Comedy|Drama,22,5.8,2001
50035,0.251798,250000,4186931,Lovely & Amazing,Comedy|Drama|Romance,10,6.3,2001
20536,0.25108,0,0,61*,Drama|History,24,5.8,2001
18976,0.24935700000000002,0,0,Attila,War|Action|Adventure|Drama|History,41,6.2,2001
10615,0.241272,0,0,Pootie Tang,Action|Comedy,19,5.8,2001
57047,0.20342000000000002,0,0,The Fourth Angel,Action|Thriller|Adventure,13,6.5,2001
17708,0.239869,11000000,23978402,Corky Romano,Action|Comedy|Crime,20,4.4,2001
12312,0.22767199999999999,38000000,0,Joe Somebody,Comedy,14,5.5,2001
1783,0.507235,0,0,To End All Wars,Action|Comedy|Drama|History,13,6.3,2001
32593,0.224439,0,0,Snow White,TV Movie|Fantasy|Family|Adventure,25,5.6,2001
11889,0.22315100000000002,0,0,Iris,Drama|Romance,21,5.7,2001
31010,0.22135500000000002,0,0,Uprising,TV Movie|Drama|History|War,10,6.0,2001
11469,0.906593,0,0,Black Knight,Adventure|Comedy|Fantasy,153,5.4,2001
9648,0.21665399999999999,0,0,The Man Who Sued God,Comedy,11,5.7,2001
26976,0.21310500000000002,0,0,Wit,Drama|TV Movie,14,5.8,2001
15601,0.210756,0,0,Scooby-Doo and the Cyber Chase,Animation|Family,29,6.7,2001
331,0.167033,93000000,368780809,Jurassic Park III,Adventure|Action|Thriller|Science Fiction,1366,5.6,2001
15192,0.209655,0,0,The Grey Zone,Drama|War,16,5.6,2001
19366,0.209579,22000000,0,Josie and the Pussycats,Comedy|Music,39,5.2,2001
1722,0.20688,57000000,62112895,Captain Corelli's Mandolin,Drama|History|Romance,67,5.6,2001
28308,0.205873,0,0,The Body,Drama|Mystery|Romance|Thriller,17,4.5,2001
37632,0.205204,0,0,The Order,Adventure|Drama|Action|Comedy|Thriller,30,3.8,2001
26014,0.203888,0,0,Good Advice,Comedy|Romance,13,5.7,2001
2141,0.151506,0,0,James Dean,Drama,22,6.7,2001
13166,0.202684,0,0,Freddy Got Fingered,Comedy,48,4.3,2001
20004,0.198443,0,0,Epoch,Science Fiction,12,3.9,2001
26840,0.254157,0,0,Shrek in the Swamp Karaoke Dance Party,Animation|Comedy|Music,12,5.4,2001
29742,0.017536000000000003,0,0,Zenon: The Zequel,Adventure|Comedy|Family|Science Fiction|TV Movie,15,4.7,2001
15647,0.195196,1000000,10013424,Kissing Jessica Stein,Comedy,22,5.9,2001
30416,0.194196,0,0,Stanley Kubrick: A Life in Pictures,Documentary,20,7.5,2001
71885,0.191718,0,0,Motocrossed,TV Movie|Family|Comedy|Drama,11,4.2,2001
40415,0.191697,0,0,Le vÃ©lo de Ghislain Lambert,Comedy,10,7.1,2001
11370,0.19156600000000001,40000000,27053815,The Musketeer,Action|Adventure|Drama,32,5.1,2001
35080,0.189393,7000000,3646994,The Cat's Meow,Drama|Mystery|Thriller,19,5.7,2001
12484,0.210173,5000000,0,The Forsaken,Action|Adventure|Horror|Thriller,17,4.6,2001
35583,0.18527000000000002,0,0,The Lost Battalion,History|Drama|War,16,6.0,2001
18734,0.18500899999999998,700000,1667192,L.I.E. Long Island Expressway,Drama,13,5.2,2001
20309,0.173806,25000000,0,Say It Isn't So,Comedy|Romance,21,5.1,2001
9683,0.169845,0,0,Bubble Boy,Adventure|Comedy|Drama|Romance,73,4.6,2001
200813,0.114027,0,0,The Blue Planet,Documentary,22,6.9,2001
12900,0.168793,0,0,Conspiracy,Drama|History|TV Movie,31,6.3,2001
20794,0.164669,6000000,2025238,Novocaine,Comedy|Crime|Thriller,12,5.9,2001
16723,0.26321,11000000,13276953,Sugar & Spice,Crime|Comedy,31,5.4,2001
36269,0.150233999999999,0,0,Winning London,Comedy|Family,27,5.7,2001
43575,0.14941400000000002,0,0,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys,Animation|Family,11,6.0,2001
11380,0.148963,10000000,7316658,Bones,Action|Horror|Thriller,17,4.0,2001
1282,0.13886099999999899,0,0,Dogtown and Z-Boys,Documentary,28,6.7,2001
27834,0.133455,0,0,CQ,Comedy|Drama|Science Fiction,13,5.9,2001
26475,0.19852999999999998,0,0,The Anniversary Party,Comedy|Drama,11,5.6,2001
13408,0.12891,7000000,10229331,The Wash,Action|Comedy,15,5.6,2001
19058,0.128169,15000000,163169,Down,Action|Horror|Mystery|Thriller,10,3.7,2001
15745,0.126065,5000000,5476060,Made,Action|Comedy|Thriller,19,5.8,2001
14033,0.11678399999999999,0,0,Soul Survivors,Drama|Horror|Mystery|Thriller,21,4.5,2001
10836,0.115221,4800000,0,Dagon,Fantasy|Horror|Thriller,23,6.1,2001
21997,0.115051,0,0,In the Time of the Butterflies,TV Movie|Thriller|Drama|History|Romance,10,6.1,2001
34205,0.114896,0,0,Halloweentown II: Kalabar's Revenge,Adventure|Family|Fantasy|TV Movie,38,6.0,2001
25753,0.10815699999999999,0,0,Children of the Corn: Revelation,Horror|Thriller,10,4.3,2001
35703,0.200262,0,0,Holiday in the Sun,Action|Adventure|Comedy|Family,17,5.6,2001
35831,0.100277,0,0,BelphÃ©gor - Le fantÃ´me du Louvre,Fantasy|Science Fiction,16,4.0,2001
17612,0.097715,0,0,Lost and Delirious,Drama|Romance,55,6.8,2001
16161,0.089976,16000000,29381649,Baby Boy,Drama|Comedy|Crime,29,7.4,2001
3003,0.080857,0,0,The Lost World,Adventure|Fantasy|Science Fiction,11,6.4,2001
15098,0.07442,0,0,Manic,Drama,10,6.6,2001
107548,0.047972,0,0,Chori Chori Chupke Chupke,Romance|Drama|Foreign,10,5.5,2001
46004,0.0619169999999999,0,0,The Luck of the Irish,TV Movie|Comedy|Family|Adventure,14,5.3,2001
2029,0.047949,0,0,Tanguy,Comedy,34,5.7,2001
18828,0.026782999999999998,0,0,Double Take,Adventure|Drama|Action|Comedy|Romance,13,5.8,2001
30140,0.011723,0,0,Rivers and Tides,Documentary|Foreign,12,7.1,2001
50573,0.007336,0,0,Little Secrets,Drama|Family,14,6.4,2001
57961,0.001349,165000,0,Slashers,Comedy|Horror|Fantasy,11,5.5,2001
155,8.46666799999999,185000000,1001921825,The Dark Knight,Drama|Action|Crime|Thriller,8432,8.1,2008
10681,5.678119000000001,180000000,521311860,WALLÂ·E,Animation|Family,4209,7.6,2008
1726,4.977955000000001,140000000,585174222,Iron Man,Action|Science Fiction|Adventure,6220,7.3,2008
8681,3.647612,25000000,226830568,Taken,Action|Thriller|Crime,3075,7.2,2008
217,3.16167,185000000,786636033,Indiana Jones and the Kingdom of the Crystal Skull,Adventure|Action,1537,5.6,2008
8966,3.1076650000000003,37000000,392616625,Twilight,Adventure|Fantasy|Drama|Romance,2013,5.8,2008
10764,3.0866759999999998,200000000,586090727,Quantum of Solace,Adventure|Action|Thriller|Crime,2149,6.0,2008
9502,3.036644,130000000,631744560,Kung Fu Panda,Animation|Family,1938,6.8,2008
13523,2.90047,19000000,18755936,Sex Drive,Comedy|Adventure|Romance,167,5.9,2008
11631,2.543535,52000000,609841637,Mamma Mia!,Comedy|Romance,805,6.2,2008
4922,2.5373419999999998,150000000,333932083,The Curious Case of Benjamin Button,Fantasy|Drama|Thriller|Mystery|Romance,1899,7.2,2008
1735,2.5113939999999997,145000000,401128639,The Mummy: Tomb of the Dragon Emperor,Adventure|Fantasy|Action|Thriller,826,5.1,2008
1724,2.349544,150000000,163712074,The Incredible Hulk,Science Fiction|Action|Adventure,1868,6.1,2008
13223,2.2453060000000002,33000000,269958228,Gran Torino,Drama,1809,7.6,2008
10527,2.217084,150000000,603900354,Madagascar: Escape 2 Africa,Family|Animation,1147,6.1,2008
11253,2.188028,85000000,160388063,Hellboy II: The Golden Army,Adventure|Fantasy|Science Fiction,927,6.4,2008
8247,2.017536,85000000,222231186,Jumper,Adventure|Fantasy|Science Fiction,1082,5.9,2008
88751,1.996757,45000000,101702060,Journey to the Center of the Earth,Action|Science Fiction|Adventure|Comedy|Family,704,5.7,2008
8909,1.982998,75000000,258270008,Wanted,Action|Thriller|Crime,1670,6.3,2008
13179,1.975355,48000000,0,Tinker Bell,Animation|Family|Adventure|Fantasy,186,6.7,2008
12405,1.929591,15000000,377910544,Slumdog Millionaire,Drama|Romance,1547,7.5,2008
13387,1.886872,30000000,108979549,Transporter 3,Action|Adventure|Thriller|Crime,719,5.9,2008
2253,1.8451650000000002,75000000,200276000,Valkyrie,Drama|Thriller|History|War,725,6.6,2008
7840,1.841839,105000000,266000000,"10,000 BC",Adventure|Action|Drama|Fantasy,586,5.2,2008
8960,1.800286,150000000,624029371,Hancock,Fantasy|Action,1764,6.0,2008
12162,1.742288,15000000,42000000,The Hurt Locker,Drama|Thriller|War,1207,7.2,2008
9029,1.682909,35000000,170000000,What Happens in Vegas,Comedy|Romance,573,5.8,2008
2454,1.6283450000000002,225000000,419651413,The Chronicles of Narnia: Prince Caspian,Adventure|Family|Fantasy,891,6.1,2008
7446,1.622426,92000000,188072649,Tropic Thunder,Action|Comedy,970,6.4,2008
13027,1.611632,80000000,178066569,Eagle Eye,Mystery|Thriller|Action,645,6.2,2008
14574,1.6106200000000002,12500000,20416563,The Boy in the Striped Pyjamas,War|Drama,746,7.6,2008
7555,1.605544,50000000,113244290,Rambo,Action|Thriller,570,6.2,2008
10483,1.5830790000000001,45000000,73762516,Death Race,Action|Thriller|Science Fiction,743,5.9,2008
8328,1.561177,23000000,150816700,Step Up 2: The Streets,Music|Drama|Romance,369,6.4,2008
10200,1.559851,80000000,233093859,The Day the Earth Stood Still,Drama|Science Fiction|Thriller,585,5.1,2008
11127,1.5373370000000002,9000000,0,Starship Troopers 3: Marauder,Adventure|Science Fiction|Action,75,4.3,2008
11321,1.531599,55000000,168167691,Seven Pounds,Drama,1235,7.4,2008
7191,1.499784,25000000,170764026,Cloverfield,Action|Thriller|Science Fiction,1373,6.4,2008
13053,1.480497,150000000,309979994,Bolt,Animation|Family|Adventure|Comedy,1119,6.3,2008
9870,1.4759879999999999,30000000,105173115,Forgetting Sarah Marshall,Comedy|Romance|Drama,750,6.3,2008
6972,1.468543,130000000,49554002,Australia,Drama,411,6.3,2008
10201,1.462377,70000000,225990978,Yes Man,Comedy|Romance,1032,6.3,2008
14306,1.462242,60000000,244082376,Marley & Me,Comedy|Family,820,6.8,2008
12113,1.446456,70000000,113280098,Body of Lies,Action|Drama|Thriller,530,6.5,2008
4944,1.435434,37000000,163720069,Burn After Reading,Comedy|Drama,738,6.3,2008
6557,1.400898,30000000,160259319,27 Dresses,Comedy|Romance,610,6.1,2008
2309,1.380024,60000000,57490374,Inkheart,Adventure|Family|Fantasy,302,5.8,2008
8065,1.3772389999999999,35000000,69823199,21,Drama|Crime,907,6.5,2008
8848,1.354387,20000000,64822796,The Bank Job,Thriller|Crime|Drama,413,6.4,2008
12133,1.351237,65000000,128107642,Step Brothers,Comedy,678,6.6,2008
8390,1.341805,0,55447968,"Definitely, Maybe",Comedy|Romance,389,6.5,2008
8676,1.34132,70000000,111231041,Fool's Gold,Comedy,281,5.3,2008
8456,1.300453,20000000,41627431,Never Back Down,Drama|Action,276,6.5,2008
10189,1.273395,27000000,101624843,Pineapple Express,Action|Comedy,719,6.6,2008
12163,1.254928,6000000,44703995,The Wrestler,Drama|Romance,539,7.0,2008
10202,1.22837,80000000,212874442,Bedtime Stories,Fantasy|Comedy|Family|Romance,599,5.8,2008
13056,1.210534,20500000,10089373,Punisher: War Zone,Action|Crime,147,5.5,2008
13051,1.172718,35000000,85416905,Max Payne,Action,359,5.3,2008
13515,1.169851,35000000,72436439,Mirrors,Horror|Thriller|Mystery,238,6.0,2008
7461,1.14205499999999,40000000,151161491,Vantage Point,Drama|Action|Thriller|Crime,455,6.2,2008
10358,1.133017,24000000,42105111,Zack and Miri Make a Porno,Comedy,439,6.0,2008
11665,1.1214870000000001,80000000,230685453,Get Smart,Action|Comedy|Thriller,637,5.9,2008
15373,1.1034680000000001,28000000,92380927,Role Models,Comedy,328,6.3,2008
13486,1.09571,0,0,The Scorpion King: Rise of a Warrior,Fantasy|Action|Adventure,76,4.3,2008
11499,1.09445,0,0,Frost/Nixon,Drama,151,6.8,2008
11887,1.0918780000000001,0,0,High School Musical 3: Senior Year,Comedy|Drama|Family|Music|Romance,453,6.1,2008
8055,1.0724850000000001,32000000,0,The Reader,Drama|Romance,442,7.1,2008
9381,1.0647659999999999,70000000,72108608,Babylon A.D.,Action|Adventure|Science Fiction|Thriller,436,5.4,2008
19173,1.056526,0,0,Diario de una ninfÃ³mana,Drama|Romance,44,5.6,2008
8321,1.054819,15000000,32002538,In Bruges,Comedy|Drama|Crime,794,7.3,2008
3580,1.043504,55000000,113020255,Changeling,Crime|Drama|Mystery,642,7.1,2008
8204,1.019335,90000000,162839667,The Spiderwick Chronicles,Adventure|Family|Fantasy,276,6.2,2008
13335,1.01377,12000000,43493123,Harold & Kumar Escape from Guantanamo Bay,Comedy|Adventure,317,6.0,2008
13401,1.007673,0,22707064,The Accidental Husband,Comedy|Romance,105,5.2,2008
13971,0.988883,0,0,Wild Child,Comedy|Drama|Family,245,6.3,2008
13012,0.9783129999999999,2900000,0,Felon,Crime|Action|Drama,91,6.9,2008
14059,0.95811,0,0,Snow Buddies,Family,24,4.6,2008
15854,0.9577040000000001,0,0,Kung Fu Panda: Secrets of the Furious Five,Animation|Comedy|Family,43,6.4,2008
1266,0.9568399999999999,20000000,65569869,Street Kings,Action|Crime|Drama|Thriller,173,6.2,2008
12182,0.951793,9000000,32973937,Nick and Norah's Infinite Playlist,Comedy|Drama|Music|Romance,213,6.4,2008
12193,0.943042,80000000,163733697,Four Christmases,Comedy|Romance|Drama,221,5.3,2008
15157,0.938876,5000000,0,Another Cinderella Story,Music,205,6.2,2008
13001,0.9385549999999999,7000000,8900000,Stargate: The Ark of Truth,Adventure|Science Fiction,106,6.8,2008
12620,0.931752,25000000,70442940,The House Bunny,Romance|Comedy,299,5.6,2008
13042,0.905428,0,0,Presto,Animation|Family,279,8.0,2008
12180,0.900342,8500000,68282844,Star Wars: The Clone Wars,Thriller|Animation|Action|Science Fiction|Adventure,261,6.0,2008
11917,0.892309,10800000,113857533,Saw V,Horror|Thriller|Crime,437,5.9,2008
12177,0.885215,62000000,41819064,The Love Guru,Comedy|Romance,144,4.5,2008
7459,0.879116,120000000,93945766,Speed Racer,Family|Action|Science Fiction,194,5.6,2008
